iter,omega,mean_terminal,xT,mean_xT_window,mean_xT_minus_z,domega,loss_critic,loss_actor,avg_gross_leverage,avg_cash_weight,avg_abs_action,max_gross_leverage,min_cash_weight,phi1_asset1,phi2_asset1,phi1_asset2,phi2_asset2
1,0.0,-1.082613872705178,-1.082613872705178,,,0.0,0.37805876276117995,0.1424041064317276,29.316558396337413,2.0085004141057983,1.6554720718526033,2526.2144558425543,-2525.2144558425543,0.0009999976166505963,0.0009999987468174724,-0.0009999715979920787,-0.0009999715552093814
2,0.0,-0.12229992813385493,0.8380140164374681,,,0.0,4.862701973683117,0.22098870171357837,2.11138900736909,0.9833708825190479,1.689409941396827,4.861687784737443,-3.5240550026891704,0.00193335259505867,0.0019961179485980356,-0.0017954898728340211,-0.0004498746024855731
3,0.0,0.5265715000617723,1.8243143564530269,,,0.0,0.1215718281733702,-0.12116169080333325,2.026898134478779,0.9444845408406496,1.7164001626400271,4.315186448415522,-2.8657005326868603,0.002895245210111812,0.002072144648934203,-0.002604916669008232,0.0002503571707175785
4,0.0,0.35437147070335084,-0.16222861737191374,,,0.0,1.1240175775269496,2.3474419476715944,56.9353068538968,11.726605343427602,1.7466225435364502,3571.2379375298547,-973.576588559248,0.003735904589795508,0.002171813805848271,-0.0034679540366777607,0.0006353027047335147
5,0.0,0.4931113493538907,1.04807086395605,,,0.0,0.48415039954999284,0.5736180118054369,3.0853165364921082,1.0474429931539753,1.7589322698337282,5.889852886836098,-4.889852886836098,0.0044844410896580315,0.0023082129868150624,-0.0043731834796243265,0.0006572962514509338
6,0.0,0.6031648444156746,1.1534323197245937,,,0.0,0.06881016575543385,3.002677212478679,14.506857533065213,0.13827801547619553,1.7700856472291366,3340.6701972144774,-1633.501171398724,0.0051725761217229225,0.002444594641760866,-0.005117649638223908,0.0006392880884878507
7,0.0,0.7109769525911597,1.3578496016440704,,,0.0,0.09174191861915998,3.6500423651025216,4.126048394597929,0.9154264407306705,1.7784267742219388,16.388425612923523,-10.75513239277506,0.005773290390810037,0.002585684843793797,-0.005422218337934257,0.0007426688949007964
8,0.0,0.8322187461829537,1.6809113013255117,,,0.0,0.41918094976750003,-1.7911373899430758,3.8063744951564447,0.9909476585734085,1.7771571049431136,24.364865728595113,-23.364865728595113,0.006085637245942074,0.0028572177323279487,-0.005434481997379259,0.0006596345080261574
9,0.0,0.6867444893468493,-0.47704956534198584,,,0.0,0.6171986001142088,5.360287012618949,41.249569563225094,-8.89569630647616,1.7728906968785987,13914.617272641925,-13913.617272641925,0.006417378670032748,0.0031579284878818377,-0.005483320512439346,0.0005401882585829366
10,0.0,0.7840643899588523,1.6599434954668788,,,0.0,0.8610034126803113,0.3714976931195701,34.52610549605671,0.9634878187832454,1.7414945827867108,15032.81125661488,-550.5966640465363,0.006792737548073973,0.0037071373753688,-0.005474395525103802,0.0007317907330707961
11,0.0,0.8129441350536394,1.10174158600151,,,0.0,0.09076936031416603,3.0892524312645246,5.8048849519896395,1.0871067152408416,1.7624070975665038,29.783847855534873,-24.452720063348465,0.007156812554616064,0.00423243077477201,-0.005650526504875515,0.0007462944409501348
12,0.0,0.8599650246035092,1.3771948096520765,,,0.0,0.26603915379534454,3.911161492796336,6.842383038974463,0.9096603446831949,1.761799340830805,39.8089232630297,-33.195131756929285,0.0075141039063970775,0.004701706983613911,-0.005850124939974918,0.0006538144260575644
13,0.0,0.7715076141895069,-0.2899813107785196,,,0.0,0.8211253386774962,4.992991095447641,11.586271322310228,1.8494622938999294,1.767661722691765,799.7961970998294,-227.48723676023357,0.007834841577943574,0.005114706580679482,-0.006130781945333871,0.0004775664877523169
14,0.0,0.7993834985115804,1.161769994698537,,,0.0,0.0690897177789638,3.988530229448864,4.3636396587912465,0.9147366360321701,1.7696715694779204,9.570906886277472,-7.026944845728462,0.007882725029080103,0.005357366515593679,-0.0060976804605493455,0.000547947167944092
15,0.0,0.8954298725851276,2.2400791096147876,,,0.0,2.9958201885506877,-4.00856450355947,2.402856627491079,1.0101422734432115,1.7574563555509932,6.459960986303071,-5.253440786170002,0.00782951586838788,0.005506093707628021,-0.005966746502470334,0.0006934139119505971
16,0.0,0.8844787011880799,0.7202111302323662,,,0.0,0.5354395248557802,2.580409215337516,28.41427348672411,-15.110149947085041,1.7714676565301672,18546.661751030875,-18545.661751030875,0.007930281837134146,0.005833639455546702,-0.0061283841404253525,0.0006303067066291956
17,0.0,0.9777699135262784,2.4704293109374555,,,0.0,6.243259823910322,-3.9220687173409328,2.931872180515927,0.9431851711991774,1.7629557925411559,8.980642959646627,-6.552071755840146,0.007711884889052173,0.005901780858246105,-0.006547853341876637,0.00029431595065700013
